152	19	20	0	1	0	6.95e-21
153	19	18	1	0	0	6.95e-21
154	19	20	1	0	0	6.95e-21
155	19	18	1	1	0	6.95e-21
156	19	20	1	1	0	6.95e-21
157	20	19	-1	-1	0	6.95e-21
158	20	21	-1	-1	0	6.95e-21
159	20	19	-1	0	0	6.95e-21
160	20	21	-1	0	0	6.95e-21
161	20	19	0	-1	0	6.95e-21
162	20	21	0	-1	0	6.95e-21
163	20	19	0	0	0	6.95e-21
164	20	21	0	0	0	6.95e-21
165	21	20	0	0	0	6.95e-21
166	21	22	0	0	0	6.95e-21
167	21	20	0	1	0	6.95e-21
168	21	22	0	1	0	6.95e-21
169	21	20	1	0	0	6.95e-21
170	21	22	1	0	0	6.95e-21
171	21	20	1	1	0	6.95e-21
172	21	22	1	1	0	6.95e-21
173	22	21	-1	-1	0	6.95e-21
174	22	23	-1	-1	0	6.95e-21
175	22	21	-1	0	0	6.95e-21
176	22	23	-1	0	0	6.95e-21
177	22	21	0	-1	0	6.95e-21
178	22	23	0	-1	0	6.95e-21
179	22	21	0	0	0	6.95e-21
180	22	23	0	0	0	6.95e-21
181	23	22	0	0	0	6.95e-21
182	23	24	0	0	0	6.95e-21
183	23	22	0	1	0	6.95e-21
184	23	24	0	1	0	6.95e-21
185	23	22	1	0	0	6.95e-21
186	23	24	1	0	0	6.95e-21
187	23	22	1	1	0	6.95e-21
188	23	24	1	1	0	6.95e-21
189	24	23	-1	-1	0	6.95e-21
190	24	25	-1	-1	0	6.95e-21
191	24	23	-1	0	0	6.95e-21
192	24	25	-1	0	0	6.95e-21
193	24	23	0	-1	0	6.95e-21
194	24	25	0	-1	0	6.95e-21
195	24	23	0	0	0	6.95e-21
196	24	25	0	0	0	6.95e-21
197	25	19	0	0	0	-8.1796e-23
198	25	24	0	0	0	6.95e-21
199	25	26	0	0	0	6.95e-21
200	25	24	0	1	0	6.95e-21
201	25	26	0	1	0	6.95e-21
202	25	24	1	0	0	6.95e-21
203	25	26	1	0	0	6.95e-21
204	25	24	1	1	0	6.95e-21
205	25	26	1	1	0	6.95e-21
206	26	25	-1	-1	0	6.95e-21
207	26	27	-1	-1	0	6.95e-21
208	26	25	-1	0	0	6.95e-21
209	26	27	-1	0	0	6.95e-21
210	26	25	0	-1	0	6.95e-21
211	26	27	0	-1	0	6.95e-21
212	26	25	0	0	0	6.95e-21
213	26	27	0	0	0	6.95e-21
214	27	26	0	0	0	6.95e-21
215	27	28	0	0	0	6.95e-21
216	27	26	0	1	0	6.95e-21
217	27	28	0	1	0	6.95e-21
218	27	26	1	0	0	6.95e-21
219	27	28	1	0	0	6.95e-21
220	27	26	1	1	0	6.95e-21
221	27	28	1	1	0	6.95e-21
222	28	27	-1	-1	0	6.95e-21
223	28	29	-1	-1	0	6.95e-21
224	28	27	-1	0	0	6.95e-21
225	28	29	-1	0	0	6.95e-21
226	28	27	0	-1	0	6.95e-21
227	28	29	0	-1	0	6.95e-21
228	28	27	0	0	0	6.95e-21
229	28	29	0	0	0	6.95e-21
230	29	28	0	0	0	6.95e-21
231	29	28	0	1	0	6.95e-21
232	29	28	1	0	0	6.95e-21
233	29	28	1	1	0	6.95e-21
234	42	43	-1	-1	0	6.95e-21
235	42	43	-1	0	0	6.95e-21
236	42	43	0	-1	0	6.95e-21
237	42	43	0	0	0	6.95e-21
238	43	42	0	0	0	6.95e-21
239	43	44	0	0	0	6.95e-21
240	43	42	0	1	0	6.95e-21
241	43	44	0	1	0	6.95e-21
242	43	42	1	0	0	6.95e-21
243	43	44	1	0	0	6.95e-21
244	43	42	1	1	0	6.95e-21
245	43	44	1	1	0	6.95e-21
246	44	43	-1	-1	0	6.95e-21
247	44	45	-1	-1	0	6.95e-21
248	44	43	-1	0	0	6.95e-21
249	44	45	-1	0	0	6.95e-21
250	44	43	0	-1	0	6.95e-21
251	44	45	0	-1	0	6.95e-21
252	44	43	0	0	0	6.95e-21
253	44	45	0	0	0	6.95e-21
254	45	44	0	0	0	6.95e-21
255	45	46	0	0	0	6.95e-21
256	45	44	0	1	0	6.95e-21
257	45	46	0	1	0	6.95e-21
258	45	44	1	0	0	6.95e-21
259	45	46	1	0	0	6.95e-21
260	45	44	1	1	0	6.95e-21
261	45	46	1	1	0	6.95e-21
262	46	45	-1	-1	0	6.95e-21
263	46	47	-1	-1	0	6.95e-21
264	46	45	-1	0	0	6.95e-21
265	46	47	-1	0	0	6.95e-21
266	46	45	0	-1	0	6.95e-21
267	46	47	0	-1	0	6.95e-21
268	46	45	0	0	0	6.95e-21
269	46	47	0	0	0	6.95e-21
270	47	46	0	0	0	6.95e-21
271	47	48	0	0	0	6.95e-21
272	47	46	0	1	0	6.95e-21
273	47	48	0	1	0	6.95e-21
274	47	46	1	0	0	6.95e-21
275	47	48	1	0	0	6.95e-21
276	47	46	1	1	0	6.95e-21
277	47	48	1	1	0	6.95e-21
278	48	47	-1	-1	0	6.95e-21
279	48	49	-1	-1	0	6.95e-21
280	48	47	-1	0	0	6.95e-21
281	48	49	-1	0	0	6.95e-21
282	48	47	0	-1	0	6.95e-21
283	48	49	0	-1	0	6.95e-21
284	48	47	0	0	0	6.95e-21
285	48	49	0	0	0	6.95e-21
286	49	48	0	0	0	6.95e-21
287	49	50	0	0	0	6.95e-21
288	49	48	0	1	0	6.95e-21
289	49	50	0	1	0	6.95e-21
290	49	48	1	0	0	6.95e-21
291	49	50	1	0	0	6.95e-21
292	49	48	1	1	0	6.95e-21
293	49	50	1	1	0	6.95e-21
294	50	49	-1	-1	0	6.95e-21
295	50	51	-1	-1	0	6.95e-21
296	50	49	-1	0	0	6.95e-21
297	50	51	-1	0	0	6.95e-21
298	50	49	0	-1	0	6.95e-21
299	50	51	0	-1	0	6.95e-21
300	50	49	0	0	0	6.95e-21
301	50	51	0	0	0	6.95e-21
302	51	50	0	0	0	6.95e-21
303	51	50	0	1	0	6.95e-21
304	51	50	1	0	0	6.95e-21
305	51	50	1	1	0	6.95e-21
#Interactions n exctype, id i j dx dy   dz        Jij
2	isotropic
0	19	25	0	0	0	-8.1796e-23
1	25	19	0	0	0	-8.1796e-23
